	mut15	mut15	mut1	mut1	mut2	mut2	mut3	mut3	mut4	mut4	mut5	mut5	mut6	mut6	mut7	mut7	mut8	mut8	mut9	mut9	mut10	mut10	mut11	mut11	mut12	mut12	mut13	mut13	mut14	mut14
cell431	0	47	20	35	31	0	49	6	43	0	37	7	43	0	25	32	55	0	55	0	37	0	40	0	55	3	49	0	52	0
cell432	2	46	36	20	40	0	42	14	48	0	45	8	51	0	50	1	45	4	40	4	62	0	39	0	54	0	45	6	50	0
cell433	0	50	30	15	54	0	55	0	38	12	43	3	40	0	48	2	58	0	42	0	42	0	36	3	59	0	42	0	59	2
cell434	0	50	33	27	45	0	52	0	10	33	50	0	53	0	45	0	39	0	45	0	43	8	51	0	50	0	48	0	52	0
cell435	0	51	9	38	55	0	54	1	27	20	61	0	57	0	50	0	48	0	53	0	26	27	61	0	49	0	43	7	52	1
cell436	0	49	4	37	55	0	56	0	18	32	56	0	60	0	48	0	57	0	53	0	34	8	48	0	54	0	58	0	38	0
cell437	0	56	4	50	39	0	53	0	50	0	51	0	55	0	51	2	53	9	51	0	40	1	45	5	66	2	50	1	40	0
cell438	0	55	50	1	12	37	53	0	68	3	46	0	51	1	48	0	65	0	46	0	50	2	44	0	56	0	41	0	52	0
cell439	2	43	11	43	49	0	57	0	36	11	52	0	54	0	46	0	61	0	55	0	35	11	49	4	54	0	61	0	50	1
cell440	0	35	49	5	43	0	55	0	59	0	7	38	48	0	43	2	46	0	46	5	51	0	46	0	53	0	60	0	23	21
cell441	0	48	11	35	47	0	29	24	38	0	33	10	50	0	54	0	51	1	55	0	50	0	44	0	45	0	54	0	44	0
cell442	0	36	12	43	54	0	42	0	17	31	58	0	49	0	46	0	44	0	50	0	46	8	52	2	47	0	49	0	44	9
cell443	0	58	38	2	52	0	48	0	41	0	21	28	39	6	48	7	50	1	43	0	43	0	53	0	35	0	48	0	44	0
cell444	0	49	20	22	44	0	49	0	54	0	29	28	55	0	53	0	48	0	57	0	61	0	43	0	50	0	42	0	39	8
cell445	0	51	33	32	43	1	54	5	44	0	24	22	35	0	42	8	55	0	58	0	59	0	46	0	45	0	54	0	41	0
cell446	0	44	18	33	44	0	41	11	43	0	29	16	40	0	41	0	57	0	36	19	52	10	36	12	58	0	39	0	49	4
cell447	1	46	9	41	46	0	61	0	38	18	41	0	58	0	62	0	59	0	30	4	47	0	66	0	49	0	40	0	47	0
cell448	0	42	20	32	54	0	51	2	50	0	38	13	42	5	41	0	53	0	58	3	53	0	54	0	46	5	46	1	47	0
cell449	0	50	39	5	39	0	61	1	56	0	9	39	55	1	42	10	65	0	54	0	55	0	56	0	61	0	51	0	24	12
cell450	2	60	41	13	44	0	47	6	50	1	43	9	47	2	37	0	49	0	43	3	40	2	46	0	49	0	52	0	64	0
cell451	0	44	32	8	49	0	43	0	38	1	42	16	53	0	43	11	47	1	46	0	48	0	48	0	60	0	57	1	58	0
cell452	0	50	12	30	48	0	51	0	22	26	52	0	36	0	45	0	53	0	53	0	27	27	47	0	50	0	42	10	45	0
cell453	0	48	22	26	46	0	52	0	58	0	48	1	51	1	58	0	45	0	45	0	39	4	46	1	46	0	54	1	48	0
cell454	0	45	58	0	33	7	53	0	52	0	48	0	45	0	46	0	11	53	53	0	52	0	43	0	41	0	55	0	50	0
cell455	0	42	48	7	46	0	53	0	62	0	15	36	51	0	42	0	51	1	54	3	51	0	37	0	48	1	39	0	39	6
cell456	0	40	29	17	37	0	56	0	52	0	34	10	57	0	45	0	48	0	51	3	52	0	35	0	61	0	55	0	42	0
cell457	0	63	42	23	48	0	45	0	46	0	53	0	54	0	55	5	44	0	47	0	41	0	51	1	43	0	48	2	48	0
cell458	4	46	43	0	8	39	51	0	47	0	44	0	51	0	45	1	51	0	53	0	49	0	60	0	48	0	51	0	58	5
cell459	2	52	64	0	49	0	51	0	56	0	53	0	41	6	55	0	48	3	33	0	57	2	59	1	61	0	57	0	61	0
cell460	1	51	60	0	46	2	44	0	58	0	43	1	44	0	64	0	20	31	47	0	51	0	50	0	61	0	57	0	56	0
cell461	0	43	0	37	57	0	65	0	40	14	50	0	41	0	42	0	41	0	52	1	40	0	43	2	49	0	54	1	55	0
cell462	0	61	34	18	60	0	46	0	61	0	39	10	46	0	42	5	39	0	37	0	56	0	48	0	37	0	41	0	49	0
cell463	0	52	12	21	43	0	52	0	45	0	51	0	47	0	49	1	58	1	51	0	52	1	66	0	54	0	56	0	58	0
cell464	0	46	53	0	39	8	46	0	42	0	51	0	54	7	55	0	20	22	52	0	60	0	34	2	43	8	45	0	41	0
cell465	0	58	24	16	42	0	42	0	54	7	27	24	57	2	16	17	41	0	52	0	44	0	43	0	39	0	39	1	53	0
cell466	0	53	13	30	44	0	50	0	32	19	54	0	62	0	57	0	48	0	47	0	51	0	53	0	46	0	68	0	56	0
cell467	0	48	7	30	56	1	52	0	24	25	60	1	46	0	51	0	55	0	49	0	48	12	44	0	56	0	47	2	49	0
cell468	0	51	41	0	52	4	50	0	40	4	52	0	34	0	51	0	37	7	56	0	52	0	50	0	40	0	48	0	54	0
cell469	0	54	13	34	42	0	60	0	21	33	47	1	60	0	58	1	41	0	51	0	34	19	53	2	49	0	48	0	39	0
cell470	1	51	33	14	58	0	44	0	48	0	39	0	38	0	44	1	51	0	50	5	36	0	52	1	50	0	60	2	43	0
cell471	0	52	18	27	52	0	51	4	45	3	29	31	50	0	40	0	57	0	27	15	54	0	54	0	49	0	50	0	54	0
cell472	1	40	44	4	44	0	48	0	39	0	40	9	47	1	54	0	46	0	37	0	57	0	54	4	52	0	47	2	43	3
cell473	0	55	25	32	48	0	46	3	24	28	52	0	52	3	60	0	53	0	41	0	64	1	60	0	52	0	36	0	51	1
cell474	0	59	46	0	39	0	49	3	51	0	36	22	47	0	46	0	60	0	56	0	46	0	40	0	56	1	41	0	61	0
cell475	0	48	56	0	42	0	55	0	57	0	50	3	55	1	43	0	52	0	53	1	46	0	44	0	49	0	48	0	51	0
cell476	0	54	9	30	52	0	36	0	37	15	49	4	52	5	55	1	49	1	45	0	26	17	38	1	44	0	53	0	47	0
cell477	0	44	55	0	64	0	54	0	43	0	34	6	48	0	58	0	39	0	40	0	50	0	46	0	49	0	42	0	57	1
cell478	0	49	2	59	62	1	46	1	10	36	53	0	42	0	45	0	45	0	54	0	37	0	44	0	43	0	53	0	56	0
cell479	1	47	9	44	40	0	46	0	54	0	53	0	42	0	47	0	46	0	46	0	57	0	57	1	50	0	39	0	31	0
cell480	0	48	1	39	46	0	30	4	36	10	53	2	51	0	43	0	53	0	43	0	58	0	56	0	45	0	39	2	43	4
cell481	0	60	38	0	43	1	39	0	52	0	48	6	55	0	54	0	37	0	37	0	43	1	37	0	57	0	44	0	59	0
cell482	0	52	10	30	62	0	54	2	53	0	39	7	35	11	45	0	49	1	59	0	63	0	44	0	43	0	40	0	60	1
cell483	4	47	32	20	41	7	52	0	12	32	45	0	48	0	47	0	45	0	39	0	53	8	50	0	44	0	56	0	46	0
cell484	1	47	34	22	51	0	47	0	54	1	45	12	49	3	47	0	47	0	45	0	58	0	43	0	52	0	53	0	37	0
cell485	0	54	18	24	47	0	39	17	48	0	47	10	44	0	53	0	48	0	33	14	50	1	46	0	68	0	64	0	35	4
cell486	1	43	6	47	47	0	51	0	32	14	39	8	59	0	44	0	45	0	60	0	63	4	59	0	57	0	50	0	49	0
cell487	0	47	8	41	42	0	29	15	58	1	46	2	33	6	51	0	48	0	51	0	51	0	52	1	49	0	58	0	59	1
cell488	0	56	54	0	30	26	56	0	48	0	51	0	52	0	50	0	36	15	53	0	54	0	51	0	54	0	55	2	58	0
cell489	0	46	47	1	49	0	49	0	39	0	17	37	47	0	47	0	42	0	57	4	44	0	39	0	35	0	53	0	57	0
cell490	0	47	13	26	67	0	16	21	61	0	42	2	35	7	53	0	59	0	53	0	38	14	26	0	44	2	36	1	31	0
cell491	0	58	31	19	51	0	54	0	51	0	43	7	58	0	52	0	58	0	47	0	45	0	52	0	55	0	48	1	44	12
cell492	0	44	62	0	51	14	52	0	52	0	60	0	52	0	39	0	29	5	43	0	57	0	48	0	52	1	38	2	49	0
cell493	1	52	28	16	53	0	50	6	47	2	26	19	44	2	48	3	61	0	53	0	53	0	45	0	54	15	35	5	59	0
cell494	0	46	34	24	51	0	43	2	39	8	47	0	46	0	49	0	51	0	55	0	39	0	50	0	57	3	65	0	54	0
cell495	0	51	40	0	50	0	56	0	49	0	57	3	47	0	35	0	53	0	55	3	48	7	66	0	49	2	53	0	64	0
cell496	0	42	29	9	50	0	50	0	48	0	28	15	47	7	38	10	33	5	46	3	57	0	47	2	55	0	44	0	52	0
cell497	0	55	37	0	60	0	31	0	50	0	51	0	53	0	53	0	59	1	49	0	49	1	55	1	62	0	30	0	48	8
cell498	0	48	6	46	46	0	55	0	53	0	52	1	49	0	63	0	41	0	54	0	41	0	43	0	54	0	54	0	55	0
cell499	0	38	28	20	48	1	45	11	42	0	19	24	34	13	45	0	50	0	49	0	50	0	46	0	34	5	45	1	48	0
cell500	0	65	12	32	41	0	47	0	31	20	64	0	53	0	35	0	51	0	55	0	39	0	47	1	41	0	53	0	52	0
